60.236206762737,1
69.116982905774,2
67.613342197492,3
65.941167324703,4
64.16858250524,5
61.098553907619,6
57.878469147613,7
54.382583831461,8
51.572137467242,9
50.758088307319,10
48.415091469139,11
48.144708948023,12
49.664140476478,13
48.760173790174,14
48.410007680987,15
49.508693280056,16
48.82500714247,17
49.202966293989,18
47.710630109143,19
46.183450370253,20
44.952256689118,21
44.807560069757,22
45.817527698227,23
45.287520180648,24
44.070891883075,25
44.874998994664,26
44.192169351064,27
43.897037221365,28
43.574772746692,29
43.459735242465,30
43.363636736188,31
43.299275257719,32
43.248388836207,33
43.212846561074,34
43.186026690806,35
43.159240425166,36
42.924810396313,37
43.019464766314,38
42.777831824978,39
42.662168453623,40
42.577995919318,41
42.509324479373,42
42.449783077851,43
42.39594013621,44
42.348108271938,45
42.305073996299,46
42.267489919363,47
42.236091308063,48
42.211227347731,49
42.192554369927,50
42.179068941387,51
42.169425791162,52
42.162233793457,53
42.156685703251,54
42.15212244915,55
42.148279073217,56
42.145074386775,57
42.142490109151,58
42.14052063342,59
42.13917262047,60
42.138493944449,61
42.138599539415,62
42.139674521079,63
42.14193895444,64
42.14556302919,65
42.150542544402,66
42.156586667777,67
42.162883464983,68
42.169062322829,69
42.174223966489,70
42.177896402256,71
42.17995015029,72
42.180559892587,73
42.180091053727,74
42.178980116638,75
42.177647042862,76
42.176448108749,77
42.175523956186,78
42.175380647503,79
42.175991406892,80
42.177460350559,81
42.179857012826,82
42.183230968918,83
42.187618473929,84
42.193045646153,85
42.199529364319,86
42.207076658303,87
42.21568327997,88
42.225332063416,89
42.235991596467,90
42.247615621279,91
42.206291932543,92
42.01867675303,93
42.198017468817,94
42.080883890602,95
42.260146859869,96
42.154959199353,97
42.269572905592,98
42.250692998618,99
42.283311230384,100
42.311798613075,101
42.318229267783,102
42.346289294755,103
42.361611308851,104
42.378713814266,105
42.396885127561,106
42.412432902496,107
42.428300044436,108
42.443278985225,109
42.457633684313,110
42.471375016636,111
42.484468274227,112
42.496925637984,113
42.508744503095,114
42.519932159416,115
42.530505116099,116
42.540495148461,117
42.549954737225,118
42.432814460411,119
42.359687293357,120
42.492259636408,121
42.401582190781,122
42.392276602442,123
42.481217886974,124
42.356728711638,125
42.427084632966,126
42.340340908767,127
42.453739537566,128
42.377191726461,129
42.390925011464,130
42.466457101171,131
42.340431890643,132
42.409741535497,133
42.344339841735,134
42.450187927994,135
42.359483994536,136
42.389534622522,137
42.46725935897,138
42.34411021385,139
42.400879125379,140
42.351617574975,141
42.457169850058,142
42.36013325913,143
42.392266173163,144
42.354318352273,145
42.461991088985,146
42.361903860876,147
42.394363872219,148
42.360149592971,149
42.467648924017,150
42.366666284275,151
42.398349596043,152
42.367060828321,153
42.474564848427,154
42.372717887712,155
42.403846845427,156
42.374886967234,157
42.363868871199,158
42.374954786188,159
42.481154671367,160
42.370463097772,161
42.405744737501,162
42.383445245685,163
42.370298579641,164
42.381088297333,165
42.37881331201,166
42.374359855495,167
42.485986842658,168
42.377165676307,169
42.408347453839,170
42.394303376807,171
42.38090373082,172
42.390339797179,173
42.390717270273,174
42.386760829663,175
42.38862493118,176
42.389829403758,177
42.389125110023,178
42.389714652426,179
42.390689347586,180
42.391154566651,181
42.391871375371,182
42.392854636628,183
42.393780183898,184
42.394772051642,185
42.395892670911,186
42.397052854284,187
42.398255320059,188
42.399524267999,189
42.400839337824,190
42.402192393998,191
42.403588991619,192
42.405025237602,193
42.406497200944,194
42.408005909873,195
42.409551464683,196
42.411133607209,197
42.412753780137,198
42.414414046646,199
42.416116810102,200
