82.90030782266,1
78.735876344062,2
82.555860636782,3
79.660005599533,4
75.475321467234,5
72.059963532579,6
69.596677569249,7
66.524419690384,8
63.875319395988,9
61.051659580963,10
58.716091923137,11
57.166243238369,12
55.329201182174,13
52.525518667644,14
50.484184285222,15
49.443806189962,16
47.353744578234,17
45.766072307647,18
44.600927056881,19
43.098015922868,20
41.86472103507,21
40.701691816008,22
40.215065184601,23
39.638970612757,24
39.294990239975,25
38.686275649709,26
38.048144138486,27
37.387017517511,28
37.081129683917,29
37.042090203085,30
36.695747563756,31
36.236615758856,32
36.533583842889,33
36.56810108484,34
35.943375458429,35
35.748003626964,36
35.55881240941,37
35.495782373964,38
35.402742677497,39
35.564472477721,40
35.411845742746,41
34.782114756835,42
34.67253508781,43
34.338758912317,44
34.420414492142,45
34.212461538358,46
34.575206469125,47
34.009329633236,48
34.475589491358,49
33.992050034101,50
34.235246688962,51
34.093800170322,52
33.841476807908,53
34.06767404334,54
34.182853673509,55
34.639207577202,56
34.228975061559,57
33.73893410516,58
34.177193046203,59
33.597069281415,60
34.057543410673,61
33.004184106471,62
33.423695029455,63
33.12181464722,64
34.113484520011,65
33.346148342686,66
33.686003512439,67
34.915704826214,68
33.621305306597,69
34.500998812412,70
33.374421213024,71
34.322432617135,72
32.983630083192,73
33.254870245035,74
33.363908540988,75
33.69499654919,76
33.786035816018,77
33.053192105099,78
32.929375499959,79
33.023027865062,80
33.042718407458,81
32.826235727191,82
32.863676597069,83
32.647203371956,84
32.655253029581,85
32.602525479465,86
32.770174920507,87
32.096676089643,88
32.886054912087,89
34.673871428589,90
32.752212227613,91
32.296617679332,92
33.118193633348,93
32.977959913552,94
31.851809086848,95
32.691725392983,96
31.789297458325,97
32.033910861092,98
31.841125420662,99
31.963360662362,100
32.209527854166,101
31.893068266847,102
31.779274229849,103
31.790714458283,104
31.963481801459,105
32.447738216038,106
32.570444501462,107
31.631130669691,108
32.49195003164,109
32.317616351454,110
32.171739454878,111
32.318819784295,112
32.350657586584,113
32.399379288605,114
32.003755226357,115
31.724937062261,116
32.15233195071,117
32.268235317694,118
